,url,tag
108,http://www.plussizethis.com/pictures/NNWideTrouser.jpg,jean
109,http://cn.made-in-china.com/image/4f0j01rMfEYGvSuUuqM/牛仔裤.jpg,jean
110,http://farm4.static.flickr.com/3133/2924666479_9b123ffa93.jpg,jean
111,http://www.garden-web.jp/upload/save_image/10051651_48e8721b84fcf.jpg,jean
112,http://lib.store.yahoo.net/lib/blaec/serf-bolan.jpg,jean
113,http://cn.made-in-china.com/image/2f0j01CaETABtqFQEuM/牛仔裤.jpg,jean
114,http://www.beers.nl/Images/Trousers%2C%20sand_tcm345-126845.jpg,jean
115,http://assets.tobi.com/files/product_color/main/41948/Trouser_full.jpg,jean
116,http://ecx.images-amazon.com/images/I/412AblLZ1uL._SL500_.jpg,jean
117,http://www.kleren.com/images/uploads/v1012-2.JPG,jean
118,http://www.polyvore.com/cgi/img-thing?.out=jpg&size=l&tid=770616,jean
119,http://www.designsbystephene.com/prod_images_large/seven_jeans_georgia_tab_trouser_charcoal_LG1.jpg,jean
120,http://farm2.static.flickr.com/1042/1487589696_e1d05225c6.jpg,jean
121,http://ecx.images-amazon.com/images/I/31-0WB-wROL._AA280_.jpg,jean
122,http://farm3.static.flickr.com/2065/1925535289_5f00fd2818.jpg,jean
123,http://i219.photobucket.com/albums/cc290/biggirls/2008_0613black-coats0008.jpg,jean
124,http://bur.imageg.net/graphics/product_images/pBUR-5397871t148x205.jpg,jean
125,http://www.myfashioncents.com/uploaded_images/trouserjean-752175.jpg,jean
126,http://8622.teacup.com/modeadept/img/.sh-00740-ant-jns0099d.jpg,jean
127,http://cn.made-in-china.com/image/2f0j01eBbtIGrEvzoMM/男式牛仔裤.jpg,jean
128,http://www.smartsgarment.com/UploadFiles/2006913151222506_denim_jeans.jpg,jean
129,http://www.investis.com/il/images/benetton/18486.jpg,jean
130,http://ecx.images-amazon.com/images/I/51JSwWXJMRL._SY202_SX170_.jpg,jean
131,http://www.sizedwell.co.uk/store/catimg/sml/kam_boss_jean_sml.jpg,jean
132,http://www.queenbee.com.au/database/images/prod_913.jpg,jean
133,http://ecx.images-amazon.com/images/I/21j-kCftTNL._AA280_.jpg,jean
134,http://www.dianiboutique.com/images/photos/rc.im.darwincroptrsr.0.jpg,jean
135,http://media.kohls.com.edgesuite.net/is/image/kohls/438818?wid=180&hei=180&op_sharpen=1,jean
136,http://www.notempire.com/images/uploads/jBrand14inchTrouser.jpg,jean
137,http://farm2.static.flickr.com/1428/1457230750_902dd7e992.jpg,jean
138,http://cn.made-in-china.com/image/2f0j01aMnQNvJlkRcFM/牛仔裤代工.jpg,jean
139,http://www.flare.com/images/shopping/aug06/shape_pear_fidelity.jpg,jean
140,http://www.stainedcouture.com/cutenews/data/upimages/DENIMTOUSERS1.jpg,jean
141,http://www.nexternal.com/lf/images/trousertn11.jpg,jean
142,http://www.motorcycle.com/images/content/Product/oc9p3451.jpg,jean
143,http://farm4.static.flickr.com/3099/2769077608_c5f88f8817.jpg,jean
144,http://s7ondemand7.scene7.com/is/image/NewYorkCompany/09076355_070?$prod$,jean
145,http://www.jeansonline.nl/images/3840771_small.jpg,jean
146,http://media.dollhouse.com/media/283/115/files/2831154.jpg,jean
147,http://www.kaboodle.com/hi/img/b/0/0/8/a/AAAAC4b6XTIAAAAAAAivhg.jpg,jean
148,http://farm3.static.flickr.com/2161/2448854377_1038bd040a.jpg,jean
149,http://www.nimli.com/catImages/13638Small.jpg,jean
150,http://farm4.static.flickr.com/3236/2324597399_4ef46d752b.jpg,jean
151,http://www.misscompras.com/uploaded/thumbs/pantalones_vaqueros_de_mujer_wrangler.jpg,jean
152,http://farm4.static.flickr.com/3203/2724250910_f4f619d134.jpg,jean
153,http://farm1.static.flickr.com/59/273739311_55cd540f93.jpg,jean
154,http://static.flickr.com/3181/2736105242_a16f792dd5.jpg,jean
155,http://farm2.static.flickr.com/1276/1347121483_a091e0f0bd.jpg,jean
156,http://image.examiner.com/images/blog/wysiwyg/image/Ashley_stewart_trouser_pant.jpg,jean
157,http://svobodastyle.com/images/products/detail/boyfriendf.jpg,jean
158,http://www.zafu.com/ARE/images/web/web_310_hannah-000164-2_302_1161738141938.jpg,jean
159,http://www.xileclothing.com/thumbs/120792166550273561rarenewtextrouserdenima.jpg,jean
160,http://cn.made-in-china.com/image/2f0j01bvqEHuesgRkzM/欧码女式牛仔裤.jpg,jean
161,http://img.diytrade.com/cdimg/509807/3205001/0/1169198048.jpg,jean
162,http://www.aarvee-denims.com/pcat-gifs/products-small/aden-343-front.jpg,jean
163,http://cn.made-in-china.com/image/2f0j01MCStvRZGHQkVM/女士牛仔裤－5828.jpg,jean
164,http://www.nationaljeancompany.com/shared/images/products/midsize2401-1527.jpg,jean
165,http://levi.imageg.net/graphics/product_images/pLEVI1-5547989t234x394.jpg,jean
166,http://image01.bonprix.de/bonprixbilder/bundles/7er/gross/var1/bh/t0/bht089x04.jpg,jean
167,http://www.6pm.com/images/747/7477324/10280-768074-d.jpg,jean
168,http://g-images.amazon.com/images/G/01/Shopbop/pcs/media/images/products/anloj/anloj2005324424/anloj2005324424_prod_medium_v1_m56577569831297638.jpg,jean
169,http://img451.imageshack.us/img451/6841/edwinyoshi5iu.jpg,jean
170,http://belliesandblossoms.com/images/Trouser%20Denim.bmp,jean
171,http://www.catch22boutique.com/images/missme%20trouser%20front.jpg,jean
172,http://farm4.static.flickr.com/3246/2913093615_1697147e9f.jpg,jean
173,http://www.kleren.com/images/uploads/thumbs/thumb_v1010-1.JPG,jean
174,http://cn.made-in-china.com/image/2f0j01wMyQDnBEMukmM/低价牛仔裤（25-30）.jpg,jean
175,http://farm4.static.flickr.com/3210/2671253618_412a764491.jpg,jean
176,http://www.geocities.jp/ggf03011/image/Frankie_B/3_Eastwood_Trouser_Jean_in_Concrete21.jpg,jean
177,http://www.kaboodle.com/hi/img/2/0/0/73/8/AAAAAl7YhLUAAAAAAHOKbQ.jpg,jean
178,http://cn.made-in-china.com/image/2f0j01vCMTDUtngGrAM/男装磨烂牛仔裤（RFC004）.jpg,jean
179,http://farm1.static.flickr.com/124/411314643_33e7a6ea56.jpg,jean
180,http://cn.made-in-china.com/image/2f0j01YvjEpCHKCukSM/牛仔裤.jpg,jean
181,http://farm1.static.flickr.com/75/166784456_01898b4b44.jpg,jean
182,http://cn.made-in-china.com/image/2f0j01OCWaFwkJprcvM/牛仔裤.jpg,jean
183,http://cn.made-in-china.com/image/2f0j01ICgEyLwdnRcuM/女装低腰牛仔裤+（W013）.jpg,jean
184,http://www.bluecollarworkwear.com/images/market/cart/carhartt_wb172vio.jpg,jean
185,http://farm4.static.flickr.com/3542/3361722965_ac089e099e.jpg,jean
186,http://s7v1.scene7.com/is/image/JohnLewis/000017823?$product$,jean
187,http://z.about.com/d/kidsfashion/1/0/M/H/thedarlingacronjeans.jpg,jean
188,http://aka.landsend.com/IMAGES/PRODUCT/251727.AK.07._.jpg,jean
189,http://oulala.cafe24.com/web/ex/BINKY%20TROUSER.jpg,jean
190,http://www.thebigmansshop.com/media/pgdesc/1211.jpg,jean
191,http://i2.ebayimg.com/06/i/001/2e/13/2d15_2.JPG,jean
192,http://thumbs.dreamstime.com/thumbimg_370/1236019205IK88v6.jpg,jean
193,http://img04.taobao.com/bao/uploaded/i4/T1MSlaXfJMF3xvEQM._113157.jpg,jean
194,http://www.kaboodle.com/hi/img/2/0/0/2a/4/AAAAAi3B0jIAAAAAACpFOg.jpg,jean
195,http://www.figure8maternity.com/images/photos/101460350.jpg,jean
196,"http://www.sundancecatalog.com/mgen/catalog/test.ms?args=%2247578%7CWAVERLY+DENIM+TROUSERS%7C.jpg%22&is=336,336,0xffffff",jean
197,http://www.workingclassclothes.com/images/HS2231.jpg,jean
198,http://farm1.static.flickr.com/101/257180415_55736a252b.jpg,jean
199,http://www.oilskin.com/images/jeanse20.jpg,jean
200,http://www.newbluejeans.com/images/homepagedoublejeans.gif,jean
201,http://www.naturalsofashland.com/Merchant2/graphics/00000001/CAMB-054PD_sm.jpg,jean
202,http://www.shopjake.com/graphics/products/product2321_alt3_thumb.jpg,jean
203,http://www.zafu.com/ARE/images/web/web_246-hannah-001_246_1157493223859.jpg,jean
204,http://shefinds.com/blog/images/uploads/denim_7_thumb.jpg,jean
205,http://cn.made-in-china.com/image/2f0j01rCKQLfThVaqvM/男装牛仔裤－F06.jpg,jean
206,http://www.daban.org.cn/uploads/090222/2_122000_1.jpg,jean
207,http://img.diytrade.com/cdimg/576997/4059610/0/1185871759.jpg,jean
208,"http://houseoffraser.scene7.com/is/image/HOF/I_120239426_00_20090318?wid=150&hei=180&op_usm=1,1,0,0",jean
209,http://i14.ebayimg.com/03/i/001/18/07/43ba_1.JPG,jean
210,http://regenttailoring.co.uk/user/images/trousers%20015.jpg,jean
211,http://cn.made-in-china.com/image/2f0j01fBptOJDRaYbhM/牛仔裤.jpg,jean
212,http://i3.sinaimg.cn/lx/fa/p/2009/0407/U3072P8T1D849677F913DT20090407140530.jpg,jean
213,http://i02.c.aliimg.com/img/offer/36/99/96/54/5/369996545,jean
214,http://cn.made-in-china.com/image/2f0j01PejQMbSRhTklM/新款女装牛仔裤－7823.jpg,jean
215,http://www.merkkleding-4all.nl/full5499534_b.jpg,jean
216,http://www.jbandme.com/media/catalog/product/W/i/WilliamRast_Savoy_witch_001_BS.jpg,jean
217,http://farm2.static.flickr.com/1120/1248603376_2e276e3695.jpg,jean
218,http://www.cutesygirl.com/UploadedFiles/ProductImage/16218/Blue/Index/1.jpg,jean
219,http://farm4.static.flickr.com/3499/3466252602_f9c5705f58.jpg,jean
220,http://cn.made-in-china.com/image/2f0j01NBCEnTilEgbSM/库存压皱牛仔裤.jpg,jean
221,http://www.indidenim.com/navigation/display-gallery/galleryNumber/12/images/site/gallery/gallery12/pic1.jpg,jean
222,http://www.taobaorayli.com/upload/200904221127338426.jpg,jean
223,http://farm1.static.flickr.com/207/476106773_db5b70cd5d.jpg,jean
224,http://www.milkshop.com/Common/Images/Products/Standard/67_joes_trouser_raw.jpg,jean
225,http://cn.made-in-china.com/image/2f0j01jvyacKOlyuqBM/男装黑色牛仔裤（OP53）.jpg,jean
226,http://wheretheyshop.com/merchants/upload/SHE%20Product%20Images/Salt%20Works%20Jeans/bond.jpg,jean
227,http://www.allthingscute.co.uk/store/assets/p/p/01769.jpg,jean
228,http://farm3.static.flickr.com/2340/2222999438_edf8e77388.jpg,jean
229,http://www.minikado.de/JPG/57118.jpg,jean
230,http://www.couturecandy.com/store/assets/piercejeans/prc-80136mdntblu-bck.jpg,jean
231,http://www.kaboodle.com/hi/img/2/0/0/47/2/AAAAAlVH0j0AAAAAAEciDQ.jpg,jean
232,http://www.kaboodle.com/hi/img/2/0/0/122/a/AAAAAuSLMRcAAAAAASKmxg.jpg,jean
233,http://static.blogo.it/fashionblog/jeans_bikini.jpg,jean
234,http://www.gap.com/Asset_Archive/GPWeb/Assets/Product/395/395289/main/gp395289-00p01v01.jpg,jean
235,http://farm1.static.flickr.com/120/293924116_22f5f67ff9.jpg,jean
236,http://assets.tobi.com/files/product_color/main/120691/DSC_0640.jpg,jean
237,http://cn.made-in-china.com/image/2f0j01qvNtHUcIvEpDM/牛仔裤.jpg,jean
238,http://img.tradekey.com/images/uploadedimages/products/2/2/B2276636-20081118220022.jpg,jean
239,http://farm3.static.flickr.com/2325/2418890974_7fecbb9b12.jpg,jean
240,http://farm1.static.flickr.com/170/447239398_4a5b089ca2.jpg,jean
241,http://couture.zappos.com/images/749/7496428/2990-808756-d.jpg,jean
242,http://anonymousvenice.com/store/images/small/PA_080607_281.jpg,jean
243,http://ronherman.com/images/203122_HUTTON_PD1.jpg,jean
244,http://www.naturalsofashland.com/images/CAMB054_mdNEW.jpg,jean
245,http://farm3.static.flickr.com/2144/2482600618_d38afb8e10.jpg,jean
246,http://farm3.static.flickr.com/2306/2172540503_8156385806.jpg,jean
247,http://img.search.com/thumb/5/5a/Jeans.jpg/200px-Jeans.jpg,jean
248,http://www.lavozdigital.es/cadiz/prensa/fotos/200703/01/059D4JE-OCI-P1_1.jpg,jean
249,http://s7ondemand7.scene7.com/is/image/NewYorkCompany/08996356_015?$prod$,jean
250,http://www.condenast.co.uk/imagelib/320x480/w_z/warehouse3_SF_26mar09_320.jpg,jean
251,http://cn.made-in-china.com/image/2f0j01UBjEkrKZYabRM/库存牛仔裤.jpg,jean
252,http://img.tradekey.com/images/uploadedimages/offers/2/4/B1106300-20090310080103.jpg,jean
253,http://www.modern365.com/Article/UploadFiles/200812/20081225174954965.jpg,jean
254,http://i225.photobucket.com/albums/dd314/muskha/PORTADA/po657567510.jpg,jean
255,http://img1.pclady.com.cn/pclady/0711/23/221272_11.jpg,jean
256,http://cn.made-in-china.com/image/2f0j01eCNEWvGdrTkjM/男式牛仔裤－M1090.jpg,jean
257,http://www.monsoon.co.uk/content/ebiz/monsoon/invt/46006839/46006839_s1.jpg,jean
258,http://www.global-b2b-network.com/direct/dbimage/50301025/Woman_Trousers.jpg,jean
259,http://store.nanadc.com/catalog/emerson.jpg,jean
260,http://www.dreamstime.com/lovely-girl-in-blue-jeans-crouch-down-low-thumb4338215.jpg,jean
261,http://www.supplierlist.com/photo_images/64551/Shmack_JeanDior_JeanRock-WomenRock-MenBape_Jea.jpg,jean
262,http://farm4.static.flickr.com/3465/3315364312_d2115dd4f8.jpg,jean
263,http://www.ushist.com/wardrobe/mens_1800s_clothing/inc/images/frc-cm832_trousers_prospector_l.jpg,jean
264,http://farm2.static.flickr.com/1406/615638782_25139b14f0.jpg,jean
265,http://farm1.static.flickr.com/112/316852296_5bae4d76c9.jpg,jean
266,http://www.couturecandy.com/store/assets/diesel/melyxi-pant-frnt.jpg,jean
267,http://farm1.static.flickr.com/96/254571015_a1e8cba260.jpg,jean
268,http://shefinds.com/blog/images/uploads/skinnyoldnavy_thumb.jpg,jean
269,http://cn.made-in-china.com/image/2f0j01sBjtopZFnEcUM/库存欧码女装牛仔裤.jpg,jean
270,http://www.misscompras.com/uploaded/thumbs/vaqueros_para_nina.jpg,jean
271,http://farm4.static.flickr.com/3340/3258354029_1781412175.jpg,jean
272,http://www.supplierlist.com/photo_images/39138/wholesale_BEBE_jeans.jpg,jean
273,http://images.productserve.com/preview/1698/15973450.jpg,jean
274,http://www.made-in-china.com/image/2f0j00zBsEvChohaWVM/Jeans-Pants-320-04-.jpg,jean
275,http://www.cutesygirl.com/UploadedFiles/ProductImage/16166/Gray/Index/1.jpg,jean
276,"http://slimages.macys.com/is/image/MCY/products/6/optimized/517026_fpx.tif?bgc=255,255,255&wid=327&qlt=90,0&layer=comp&op_sharpen=0&resMode=bicub&op_usm=0.7,1.0,0.5,0&fmt=jpeg",jean
277,http://cn.made-in-china.com/image/2f0j01uvZTJYEACtosM/牛仔裤.jpg,jean
278,http://farm3.static.flickr.com/2349/2169953360_2a2c3b5ef3.jpg,jean
279,http://www.snowboardconnection.com/product_photos/thumbnails/tn%5Froxyrosilynjeans119405A%2Ejpg,jean
280,"http://www.shesheme.com/images/ad_images/Vibe/distressed,jeans.jpg",jean
281,http://www.barkers-northallerton.co.uk/menswear-6/jeans-trousers-18/duck-cover-dark-vintage-mens-jeans-3123-2110_medium.jpg,jean
282,http://msnbcmedia4.msn.com/j/msnbc/Components/Video/070919/tdy_morales_buttjeans_070919.300w.jpg,jean
283,http://img.tradekey.com/images/uploadedimages/offers/4/1/B2601845-20090330112641.jpg,jean
284,http://farm3.static.flickr.com/2291/2456931184_f57c458c06.jpg,jean
285,http://www.gap.com/Asset_Archive/GPWeb/Assets/Product/581/581351/main/gp581351-00p01v01.jpg,jean
286,http://www.couturecandy.com/store/assets/joes/longimages/joe-71KN5770-bck-long.jpg,jean
287,http://www.zafu.com/ARE/images/web/web_Hannah__11_3am-002_4_1149027010438.jpg,jean
288,http://www.naturalsofashland.com/Merchant2/graphics/00000001/CB-514KC.jpg,jean
289,http://ecx.images-amazon.com/images/I/410zfwitgnL._SL160_.jpg,jean
290,http://www.ctmoda.com/images/jeans-dior.jpg,jean
291,http://www.jessieboutique.com/img/Items/4_139_1175.jpg,jean
292,http://img.auctiva.com/imgdata/1/9/9/8/6/0/webimg/162176961_tp.jpg,jean
293,http://www.jaldenclothiers.com/images/bills/spring2008/5pocket_denim.jpg,jean
294,http://www.dexigner.com/detail/files/5330.jpg,jean
295,http://cn.made-in-china.com/image/4f0j01KvlaMTiGaYgAM/牛仔裤-001B.jpg,jean
296,http://static.flickr.com/121/255648966_9bacf2b558.jpg,jean
297,http://static.flickr.com/1218/1284936941_18c57c1e13.jpg,jean
298,http://www.indidenim.com/navigation/images/site/gallery/landingWomen/pres_Arquello.jpg,jean
299,http://www.naturalsofashland.com/images/cambio7.jpg,jean
300,http://farm1.static.flickr.com/103/250499954_5554ba5fe3.jpg,jean
301,http://farm2.static.flickr.com/1031/1426992969_4390db04b0.jpg,jean
302,http://www.jaeger.co.uk/images/products/510026R008/510026R008_01_138_184.jpg,jean
303,http://farm1.static.flickr.com/32/49791042_11f8571114.jpg,jean
304,http://www.kaboodle.com/hi/img/2/0/0/c9/a/AAAAAsXXLf4AAAAAAMmiSA.jpg,jean
305,http://farm4.static.flickr.com/3170/3083610431_fabfb290cb.jpg,jean
306,http://farm4.static.flickr.com/3218/2291910113_5984559b4a.jpg,jean
307,http://www.tattybumpkinshop.com/acatalog/KP003RHU_t.jpg,jean
308,http://www.couturecandy.com/store/assets/serfontaine/ser-w59577dr-bck.jpg,jean
309,http://img.diytrade.com/cdimg/228852/2620886/0/1155803749.jpg,jean
310,http://www.shopholygrail.com/store/images/large/_MG_9077.jpg,jean
